,ID,DATE,CURRENCY,PX_LAST,INDEX
387,LBUSTRUU Index,2014-10-12,,,LBUSTRUU Index
388,LBUSTRUU Index,2014-10-13,,,LBUSTRUU Index
389,LBUSTRUU Index,2014-10-14,,1907.91,LBUSTRUU Index
390,LBUSTRUU Index,2014-10-15,,1916.87,LBUSTRUU Index
391,LBUSTRUU Index,2014-10-16,,1910.4,LBUSTRUU Index
392,LBUSTRUU Index,2014-10-17,,1908.52,LBUSTRUU Index
393,LBUSTRUU Index,2014-10-18,,,LBUSTRUU Index
394,LBUSTRUU Index,2014-10-19,,,LBUSTRUU Index
395,LBUSTRUU Index,2014-10-20,,1910.58,LBUSTRUU Index
396,LBUSTRUU Index,2014-10-21,,1909.34,LBUSTRUU Index
397,LBUSTRUU Index,2014-10-22,,1907.63,LBUSTRUU Index
398,LBUSTRUU Index,2014-10-23,,1903.54,LBUSTRUU Index
399,LBUSTRUU Index,2014-10-24,,1903.64,LBUSTRUU Index
400,LBUSTRUU Index,2014-10-25,,,LBUSTRUU Index
401,LBUSTRUU Index,2014-10-26,,,LBUSTRUU Index
402,LBUSTRUU Index,2014-10-27,,1905.43,LBUSTRUU Index
403,LBUSTRUU Index,2014-10-28,,1903.45,LBUSTRUU Index
404,LBUSTRUU Index,2014-10-29,,1900.15,LBUSTRUU Index
405,LBUSTRUU Index,2014-10-30,,1901.67,LBUSTRUU Index
406,LBUSTRUU Index,2014-10-31,,1899.6,LBUSTRUU Index
407,LBUSTRUU Index,2014-11-01,,,LBUSTRUU Index
408,LBUSTRUU Index,2014-11-02,,,LBUSTRUU Index
409,LBUSTRUU Index,2014-11-03,,1898.28,LBUSTRUU Index
410,LBUSTRUU Index,2014-11-04,,1898.52,LBUSTRUU Index
411,LBUSTRUU Index,2014-11-05,,1898.05,LBUSTRUU Index
412,LBUSTRUU Index,2014-11-06,,1896.05,LBUSTRUU Index
413,LBUSTRUU Index,2014-11-07,,1901.06,LBUSTRUU Index
414,LBUSTRUU Index,2014-11-08,,,LBUSTRUU Index
415,LBUSTRUU Index,2014-11-09,,,LBUSTRUU Index
416,LBUSTRUU Index,2014-11-10,,1897.28,LBUSTRUU Index
417,LBUSTRUU Index,2014-11-11,,,LBUSTRUU Index
418,LBUSTRUU Index,2014-11-12,,1897.99,LBUSTRUU Index
419,LBUSTRUU Index,2014-11-13,,1898.88,LBUSTRUU Index
420,LBUSTRUU Index,2014-11-14,,1900.82,LBUSTRUU Index
421,LBUSTRUU Index,2014-11-15,,,LBUSTRUU Index
422,LBUSTRUU Index,2014-11-16,,,LBUSTRUU Index
423,LBUSTRUU Index,2014-11-17,,1899.77,LBUSTRUU Index
424,LBUSTRUU Index,2014-11-18,,1900.28,LBUSTRUU Index
425,LBUSTRUU Index,2014-11-19,,1897.79,LBUSTRUU Index
426,LBUSTRUU Index,2014-11-20,,1899.75,LBUSTRUU Index
427,LBUSTRUU Index,2014-11-21,,1902.57,LBUSTRUU Index
428,LBUSTRUU Index,2014-11-22,,,LBUSTRUU Index
429,LBUSTRUU Index,2014-11-23,,,LBUSTRUU Index
430,LBUSTRUU Index,2014-11-24,,1904.11,LBUSTRUU Index
431,LBUSTRUU Index,2014-11-25,,1908.27,LBUSTRUU Index
432,LBUSTRUU Index,2014-11-26,,1910.0,LBUSTRUU Index
433,LBUSTRUU Index,2014-11-27,,,LBUSTRUU Index
434,LBUSTRUU Index,2014-11-28,,1913.08,LBUSTRUU Index
435,LBUSTRUU Index,2014-11-29,,,LBUSTRUU Index
436,LBUSTRUU Index,2014-11-30,,,LBUSTRUU Index
437,LBUSTRUU Index,2014-12-01,,1910.93,LBUSTRUU Index
438,LBUSTRUU Index,2014-12-02,,1905.15,LBUSTRUU Index
439,LBUSTRUU Index,2014-12-03,,1905.1,LBUSTRUU Index
440,LBUSTRUU Index,2014-12-04,,1907.69,LBUSTRUU Index
441,LBUSTRUU Index,2014-12-05,,1902.92,LBUSTRUU Index
442,LBUSTRUU Index,2014-12-06,,,LBUSTRUU Index
443,LBUSTRUU Index,2014-12-07,,,LBUSTRUU Index
444,LBUSTRUU Index,2014-12-08,,1907.04,LBUSTRUU Index
445,LBUSTRUU Index,2014-12-09,,1908.97,LBUSTRUU Index
446,LBUSTRUU Index,2014-12-10,,1912.46,LBUSTRUU Index
447,LBUSTRUU Index,2014-12-11,,1911.12,LBUSTRUU Index
448,LBUSTRUU Index,2014-12-12,,1916.65,LBUSTRUU Index
449,LBUSTRUU Index,2014-12-13,,,LBUSTRUU Index
450,LBUSTRUU Index,2014-12-14,,,LBUSTRUU Index
451,LBUSTRUU Index,2014-12-15,,1913.76,LBUSTRUU Index
452,LBUSTRUU Index,2014-12-16,,1915.9,LBUSTRUU Index
453,LBUSTRUU Index,2014-12-17,,1911.28,LBUSTRUU Index
454,LBUSTRUU Index,2014-12-18,,1908.92,LBUSTRUU Index
455,LBUSTRUU Index,2014-12-19,,1911.42,LBUSTRUU Index
456,LBUSTRUU Index,2014-12-20,,,LBUSTRUU Index
457,LBUSTRUU Index,2014-12-21,,,LBUSTRUU Index
458,LBUSTRUU Index,2014-12-22,,1913.1,LBUSTRUU Index
459,LBUSTRUU Index,2014-12-23,,1905.8,LBUSTRUU Index
460,LBUSTRUU Index,2014-12-24,,1906.38,LBUSTRUU Index
461,LBUSTRUU Index,2014-12-25,,,LBUSTRUU Index
462,LBUSTRUU Index,2014-12-26,,1907.87,LBUSTRUU Index
463,LBUSTRUU Index,2014-12-27,,,LBUSTRUU Index
464,LBUSTRUU Index,2014-12-28,,,LBUSTRUU Index
465,LBUSTRUU Index,2014-12-29,,1911.7,LBUSTRUU Index
466,LBUSTRUU Index,2014-12-30,,1913.34,LBUSTRUU Index
467,LBUSTRUU Index,2014-12-31,,1914.87,LBUSTRUU Index
468,LBUSTRUU Index,2015-01-01,,,LBUSTRUU Index
469,LBUSTRUU Index,2015-01-02,,1919.32,LBUSTRUU Index
470,LBUSTRUU Index,2015-01-03,,,LBUSTRUU Index
471,LBUSTRUU Index,2015-01-04,,,LBUSTRUU Index
472,LBUSTRUU Index,2015-01-05,,1925.4,LBUSTRUU Index
473,LBUSTRUU Index,2015-01-06,,1931.52,LBUSTRUU Index
474,LBUSTRUU Index,2015-01-07,,1931.91,LBUSTRUU Index
475,LBUSTRUU Index,2015-01-08,,1927.8,LBUSTRUU Index
476,LBUSTRUU Index,2015-01-09,,1931.54,LBUSTRUU Index
477,LBUSTRUU Index,2015-01-10,,,LBUSTRUU Index
478,LBUSTRUU Index,2015-01-11,,,LBUSTRUU Index
479,LBUSTRUU Index,2015-01-12,,1936.14,LBUSTRUU Index
480,LBUSTRUU Index,2015-01-13,,1937.67,LBUSTRUU Index
481,LBUSTRUU Index,2015-01-14,,1941.08,LBUSTRUU Index
482,LBUSTRUU Index,2015-01-15,,1945.93,LBUSTRUU Index
483,LBUSTRUU Index,2015-01-16,,1940.8,LBUSTRUU Index
484,LBUSTRUU Index,2015-01-17,,,LBUSTRUU Index
485,LBUSTRUU Index,2015-01-18,,,LBUSTRUU Index
486,LBUSTRUU Index,2015-01-19,,,LBUSTRUU Index
487,LBUSTRUU Index,2015-01-20,,1942.19,LBUSTRUU Index
488,LBUSTRUU Index,2015-01-21,,1938.8,LBUSTRUU Index
489,LBUSTRUU Index,2015-01-22,,1937.13,LBUSTRUU Index
490,LBUSTRUU Index,2015-01-23,,1943.59,LBUSTRUU Index
491,LBUSTRUU Index,2015-01-24,,,LBUSTRUU Index
492,LBUSTRUU Index,2015-01-25,,,LBUSTRUU Index
493,LBUSTRUU Index,2015-01-26,,1942.39,LBUSTRUU Index
494,LBUSTRUU Index,2015-01-27,,1943.1,LBUSTRUU Index
495,LBUSTRUU Index,2015-01-28,,1951.07,LBUSTRUU Index
496,LBUSTRUU Index,2015-01-29,,1948.51,LBUSTRUU Index
497,LBUSTRUU Index,2015-01-30,,1955.02,LBUSTRUU Index
498,LBUSTRUU Index,2015-01-31,,,LBUSTRUU Index
499,LBUSTRUU Index,2015-02-01,,,LBUSTRUU Index
500,LBUSTRUU Index,2015-02-02,,1955.55,LBUSTRUU Index
501,LBUSTRUU Index,2015-02-03,,1947.34,LBUSTRUU Index
502,LBUSTRUU Index,2015-02-04,,1946.46,LBUSTRUU Index
503,LBUSTRUU Index,2015-02-05,,1945.44,LBUSTRUU Index
504,LBUSTRUU Index,2015-02-06,,1935.38,LBUSTRUU Index
505,LBUSTRUU Index,2015-02-07,,,LBUSTRUU Index
506,LBUSTRUU Index,2015-02-08,,,LBUSTRUU Index
507,LBUSTRUU Index,2015-02-09,,1935.22,LBUSTRUU Index
508,LBUSTRUU Index,2015-02-10,,1931.74,LBUSTRUU Index
509,LBUSTRUU Index,2015-02-11,,1932.0,LBUSTRUU Index
510,LBUSTRUU Index,2015-02-12,,1933.37,LBUSTRUU Index
511,LBUSTRUU Index,2015-02-13,,1930.84,LBUSTRUU Index
512,LBUSTRUU Index,2015-02-14,,,LBUSTRUU Index
513,LBUSTRUU Index,2015-02-15,,,LBUSTRUU Index
514,LBUSTRUU Index,2015-02-16,,,LBUSTRUU Index
515,LBUSTRUU Index,2015-02-17,,1921.31,LBUSTRUU Index
516,LBUSTRUU Index,2015-02-18,,1928.29,LBUSTRUU Index
517,LBUSTRUU Index,2015-02-19,,1925.44,LBUSTRUU Index
518,LBUSTRUU Index,2015-02-20,,1924.1,LBUSTRUU Index
519,LBUSTRUU Index,2015-02-21,,,LBUSTRUU Index
520,LBUSTRUU Index,2015-02-22,,,LBUSTRUU Index
521,LBUSTRUU Index,2015-02-23,,1930.34,LBUSTRUU Index
522,LBUSTRUU Index,2015-02-24,,1937.1,LBUSTRUU Index
523,LBUSTRUU Index,2015-02-25,,1938.47,LBUSTRUU Index
524,LBUSTRUU Index,2015-02-26,,1934.58,LBUSTRUU Index
525,LBUSTRUU Index,2015-02-27,,1936.64,LBUSTRUU Index
526,LBUSTRUU Index,2015-02-28,,,LBUSTRUU Index
527,LBUSTRUU Index,2015-03-01,,,LBUSTRUU Index
528,LBUSTRUU Index,2015-03-02,,1929.91,LBUSTRUU Index
529,LBUSTRUU Index,2015-03-03,,1926.97,LBUSTRUU Index
530,LBUSTRUU Index,2015-03-04,,1927.5,LBUSTRUU Index
531,LBUSTRUU Index,2015-03-05,,1929.05,LBUSTRUU Index
532,LBUSTRUU Index,2015-03-06,,1917.72,LBUSTRUU Index
533,LBUSTRUU Index,2015-03-07,,,LBUSTRUU Index
534,LBUSTRUU Index,2015-03-08,,,LBUSTRUU Index
535,LBUSTRUU Index,2015-03-09,,1921.59,LBUSTRUU Index
536,LBUSTRUU Index,2015-03-10,,1926.59,LBUSTRUU Index
537,LBUSTRUU Index,2015-03-11,,1928.09,LBUSTRUU Index
538,LBUSTRUU Index,2015-03-12,,1929.46,LBUSTRUU Index
539,LBUSTRUU Index,2015-03-13,,1928.0,LBUSTRUU Index
540,LBUSTRUU Index,2015-03-14,,,LBUSTRUU Index
541,LBUSTRUU Index,2015-03-15,,,LBUSTRUU Index
542,LBUSTRUU Index,2015-03-16,,1928.78,LBUSTRUU Index
543,LBUSTRUU Index,2015-03-17,,1931.26,LBUSTRUU Index
544,LBUSTRUU Index,2015-03-18,,1941.3,LBUSTRUU Index
545,LBUSTRUU Index,2015-03-19,,1939.22,LBUSTRUU Index
546,LBUSTRUU Index,2015-03-20,,1943.29,LBUSTRUU Index
547,LBUSTRUU Index,2015-03-21,,,LBUSTRUU Index
548,LBUSTRUU Index,2015-03-22,,,LBUSTRUU Index
549,LBUSTRUU Index,2015-03-23,,1944.74,LBUSTRUU Index
550,LBUSTRUU Index,2015-03-24,,1948.11,LBUSTRUU Index
551,LBUSTRUU Index,2015-03-25,,1944.66,LBUSTRUU Index
552,LBUSTRUU Index,2015-03-26,,1937.23,LBUSTRUU Index
553,LBUSTRUU Index,2015-03-27,,1943.39,LBUSTRUU Index
554,LBUSTRUU Index,2015-03-28,,,LBUSTRUU Index
555,LBUSTRUU Index,2015-03-29,,,LBUSTRUU Index
556,LBUSTRUU Index,2015-03-30,,1942.62,LBUSTRUU Index
557,LBUSTRUU Index,2015-03-31,,1945.63,LBUSTRUU Index
558,LBUSTRUU Index,2015-04-01,,1951.56,LBUSTRUU Index
559,LBUSTRUU Index,2015-04-02,,1948.32,LBUSTRUU Index
560,LBUSTRUU Index,2015-04-03,,1954.21,LBUSTRUU Index
561,LBUSTRUU Index,2015-04-04,,,LBUSTRUU Index
562,LBUSTRUU Index,2015-04-05,,,LBUSTRUU Index
563,LBUSTRUU Index,2015-04-06,,1949.24,LBUSTRUU Index
564,LBUSTRUU Index,2015-04-07,,1950.83,LBUSTRUU Index
565,LBUSTRUU Index,2015-04-08,,1951.44,LBUSTRUU Index
566,LBUSTRUU Index,2015-04-09,,1946.07,LBUSTRUU Index
567,LBUSTRUU Index,2015-04-10,,1946.45,LBUSTRUU Index
568,LBUSTRUU Index,2015-04-11,,,LBUSTRUU Index
569,LBUSTRUU Index,2015-04-12,,,LBUSTRUU Index
570,LBUSTRUU Index,2015-04-13,,1948.46,LBUSTRUU Index
571,LBUSTRUU Index,2015-04-14,,1951.46,LBUSTRUU Index
572,LBUSTRUU Index,2015-04-15,,1951.67,LBUSTRUU Index
573,LBUSTRUU Index,2015-04-16,,1953.08,LBUSTRUU Index
574,LBUSTRUU Index,2015-04-17,,1954.96,LBUSTRUU Index
575,LBUSTRUU Index,2015-04-18,,,LBUSTRUU Index
576,LBUSTRUU Index,2015-04-19,,,LBUSTRUU Index
577,LBUSTRUU Index,2015-04-20,,1951.12,LBUSTRUU Index
578,LBUSTRUU Index,2015-04-21,,1950.36,LBUSTRUU Index
579,LBUSTRUU Index,2015-04-22,,1945.36,LBUSTRUU Index
580,LBUSTRUU Index,2015-04-23,,1947.65,LBUSTRUU Index
581,LBUSTRUU Index,2015-04-24,,1950.27,LBUSTRUU Index
582,LBUSTRUU Index,2015-04-25,,,LBUSTRUU Index
583,LBUSTRUU Index,2015-04-26,,,LBUSTRUU Index
584,LBUSTRUU Index,2015-04-27,,1949.92,LBUSTRUU Index
585,LBUSTRUU Index,2015-04-28,,1945.11,LBUSTRUU Index
586,LBUSTRUU Index,2015-04-29,,1939.83,LBUSTRUU Index
587,LBUSTRUU Index,2015-04-30,,1938.65,LBUSTRUU Index
588,LBUSTRUU Index,2015-05-01,,1932.34,LBUSTRUU Index
589,LBUSTRUU Index,2015-05-02,,,LBUSTRUU Index
590,LBUSTRUU Index,2015-05-03,,,LBUSTRUU Index
591,LBUSTRUU Index,2015-05-04,,1930.5,LBUSTRUU Index
592,LBUSTRUU Index,2015-05-05,,1927.11,LBUSTRUU Index
593,LBUSTRUU Index,2015-05-06,,1921.99,LBUSTRUU Index
594,LBUSTRUU Index,2015-05-07,,1926.75,LBUSTRUU Index
595,LBUSTRUU Index,2015-05-08,,1930.67,LBUSTRUU Index
596,LBUSTRUU Index,2015-05-09,,,LBUSTRUU Index
597,LBUSTRUU Index,2015-05-10,,,LBUSTRUU Index
598,LBUSTRUU Index,2015-05-11,,1919.93,LBUSTRUU Index
599,LBUSTRUU Index,2015-05-12,,1920.98,LBUSTRUU Index
600,LBUSTRUU Index,2015-05-13,,1919.49,LBUSTRUU Index
601,LBUSTRUU Index,2015-05-14,,1923.0,LBUSTRUU Index
602,LBUSTRUU Index,2015-05-15,,1931.33,LBUSTRUU Index
603,LBUSTRUU Index,2015-05-16,,,LBUSTRUU Index
604,LBUSTRUU Index,2015-05-17,,,LBUSTRUU Index
605,LBUSTRUU Index,2015-05-18,,1924.26,LBUSTRUU Index
606,LBUSTRUU Index,2015-05-19,,1920.85,LBUSTRUU Index
607,LBUSTRUU Index,2015-05-20,,1921.34,LBUSTRUU Index
608,LBUSTRUU Index,2015-05-21,,1926.32,LBUSTRUU Index
609,LBUSTRUU Index,2015-05-22,,1922.15,LBUSTRUU Index
610,LBUSTRUU Index,2015-05-23,,,LBUSTRUU Index
611,LBUSTRUU Index,2015-05-24,,,LBUSTRUU Index
612,LBUSTRUU Index,2015-05-25,,,LBUSTRUU Index
613,LBUSTRUU Index,2015-05-26,,1929.9,LBUSTRUU Index
614,LBUSTRUU Index,2015-05-27,,1930.22,LBUSTRUU Index
615,LBUSTRUU Index,2015-05-28,,1930.89,LBUSTRUU Index
616,LBUSTRUU Index,2015-05-29,,1933.98,LBUSTRUU Index
617,LBUSTRUU Index,2015-05-30,,,LBUSTRUU Index
618,LBUSTRUU Index,2015-05-31,,,LBUSTRUU Index
619,LBUSTRUU Index,2015-06-01,,1924.8,LBUSTRUU Index
620,LBUSTRUU Index,2015-06-02,,1918.64,LBUSTRUU Index
621,LBUSTRUU Index,2015-06-03,,1910.67,LBUSTRUU Index
622,LBUSTRUU Index,2015-06-04,,1916.28,LBUSTRUU Index
623,LBUSTRUU Index,2015-06-05,,1907.8,LBUSTRUU Index
624,LBUSTRUU Index,2015-06-06,,,LBUSTRUU Index
625,LBUSTRUU Index,2015-06-07,,,LBUSTRUU Index
626,LBUSTRUU Index,2015-06-08,,1910.41,LBUSTRUU Index
627,LBUSTRUU Index,2015-06-09,,1906.42,LBUSTRUU Index
628,LBUSTRUU Index,2015-06-10,,1900.87,LBUSTRUU Index
629,LBUSTRUU Index,2015-06-11,,1909.44,LBUSTRUU Index
630,LBUSTRUU Index,2015-06-12,,1908.7,LBUSTRUU Index
631,LBUSTRUU Index,2015-06-13,,,LBUSTRUU Index
632,LBUSTRUU Index,2015-06-14,,,LBUSTRUU Index
633,LBUSTRUU Index,2015-06-15,,1910.11,LBUSTRUU Index
634,LBUSTRUU Index,2015-06-16,,1913.02,LBUSTRUU Index
635,LBUSTRUU Index,2015-06-17,,1914.37,LBUSTRUU Index
636,LBUSTRUU Index,2015-06-18,,1911.33,LBUSTRUU Index
637,LBUSTRUU Index,2015-06-19,,1918.29,LBUSTRUU Index
638,LBUSTRUU Index,2015-06-20,,,LBUSTRUU Index
639,LBUSTRUU Index,2015-06-21,,,LBUSTRUU Index
640,LBUSTRUU Index,2015-06-22,,1910.28,LBUSTRUU Index
641,LBUSTRUU Index,2015-06-23,,1906.36,LBUSTRUU Index
642,LBUSTRUU Index,2015-06-24,,1910.16,LBUSTRUU Index
643,LBUSTRUU Index,2015-06-25,,1908.44,LBUSTRUU Index
644,LBUSTRUU Index,2015-06-26,,1900.97,LBUSTRUU Index
645,LBUSTRUU Index,2015-06-27,,,LBUSTRUU Index
646,LBUSTRUU Index,2015-06-28,,,LBUSTRUU Index
647,LBUSTRUU Index,2015-06-29,,1912.24,LBUSTRUU Index
648,LBUSTRUU Index,2015-06-30,,1912.89,LBUSTRUU Index
649,LBUSTRUU Index,2015-07-01,,1905.57,LBUSTRUU Index
650,LBUSTRUU Index,2015-07-02,,1908.84,LBUSTRUU Index
651,LBUSTRUU Index,2015-07-03,,,LBUSTRUU Index
652,LBUSTRUU Index,2015-07-04,,,LBUSTRUU Index
653,LBUSTRUU Index,2015-07-05,,,LBUSTRUU Index
654,LBUSTRUU Index,2015-07-06,,1918.65,LBUSTRUU Index
655,LBUSTRUU Index,2015-07-07,,1922.34,LBUSTRUU Index
656,LBUSTRUU Index,2015-07-08,,1925.01,LBUSTRUU Index
657,LBUSTRUU Index,2015-07-09,,1916.49,LBUSTRUU Index
658,LBUSTRUU Index,2015-07-10,,1906.79,LBUSTRUU Index
659,LBUSTRUU Index,2015-07-11,,,LBUSTRUU Index
660,LBUSTRUU Index,2015-07-12,,,LBUSTRUU Index
661,LBUSTRUU Index,2015-07-13,,1906.61,LBUSTRUU Index
662,LBUSTRUU Index,2015-07-14,,1909.48,LBUSTRUU Index
663,LBUSTRUU Index,2015-07-15,,1913.81,LBUSTRUU Index
664,LBUSTRUU Index,2015-07-16,,1913.67,LBUSTRUU Index
665,LBUSTRUU Index,2015-07-17,,1914.74,LBUSTRUU Index
666,LBUSTRUU Index,2015-07-18,,,LBUSTRUU Index
667,LBUSTRUU Index,2015-07-19,,,LBUSTRUU Index
668,LBUSTRUU Index,2015-07-20,,1912.24,LBUSTRUU Index
669,LBUSTRUU Index,2015-07-21,,1915.16,LBUSTRUU Index
670,LBUSTRUU Index,2015-07-22,,1916.71,LBUSTRUU Index
671,LBUSTRUU Index,2015-07-23,,1920.11,LBUSTRUU Index
672,LBUSTRUU Index,2015-07-24,,1920.0,LBUSTRUU Index
673,LBUSTRUU Index,2015-07-25,,,LBUSTRUU Index
674,LBUSTRUU Index,2015-07-26,,,LBUSTRUU Index
675,LBUSTRUU Index,2015-07-27,,1922.9,LBUSTRUU Index
676,LBUSTRUU Index,2015-07-28,,1921.71,LBUSTRUU Index
677,LBUSTRUU Index,2015-07-29,,1919.74,LBUSTRUU Index
678,LBUSTRUU Index,2015-07-30,,1920.96,LBUSTRUU Index
679,LBUSTRUU Index,2015-07-31,,1926.19,LBUSTRUU Index
680,LBUSTRUU Index,2015-08-01,,,LBUSTRUU Index
681,LBUSTRUU Index,2015-08-02,,,LBUSTRUU Index
682,LBUSTRUU Index,2015-08-03,,1930.78,LBUSTRUU Index
683,LBUSTRUU Index,2015-08-04,,1924.9,LBUSTRUU Index
684,LBUSTRUU Index,2015-08-05,,1920.1,LBUSTRUU Index
685,LBUSTRUU Index,2015-08-06,,1923.0,LBUSTRUU Index
686,LBUSTRUU Index,2015-08-07,,1927.35,LBUSTRUU Index
687,LBUSTRUU Index,2015-08-08,,,LBUSTRUU Index
688,LBUSTRUU Index,2015-08-09,,,LBUSTRUU Index
689,LBUSTRUU Index,2015-08-10,,1922.38,LBUSTRUU Index
690,LBUSTRUU Index,2015-08-11,,1930.92,LBUSTRUU Index
691,LBUSTRUU Index,2015-08-12,,1930.58,LBUSTRUU Index
692,LBUSTRUU Index,2015-08-13,,1925.41,LBUSTRUU Index
693,LBUSTRUU Index,2015-08-14,,1924.64,LBUSTRUU Index
694,LBUSTRUU Index,2015-08-15,,,LBUSTRUU Index
695,LBUSTRUU Index,2015-08-16,,,LBUSTRUU Index
696,LBUSTRUU Index,2015-08-17,,1928.72,LBUSTRUU Index
697,LBUSTRUU Index,2015-08-18,,1924.94,LBUSTRUU Index
698,LBUSTRUU Index,2015-08-19,,1930.96,LBUSTRUU Index
699,LBUSTRUU Index,2015-08-20,,1933.73,LBUSTRUU Index
700,LBUSTRUU Index,2015-08-21,,1935.92,LBUSTRUU Index
701,LBUSTRUU Index,2015-08-22,,,LBUSTRUU Index
702,LBUSTRUU Index,2015-08-23,,,LBUSTRUU Index
703,LBUSTRUU Index,2015-08-24,,1938.83,LBUSTRUU Index
704,LBUSTRUU Index,2015-08-25,,1927.05,LBUSTRUU Index
705,LBUSTRUU Index,2015-08-26,,1923.98,LBUSTRUU Index
706,LBUSTRUU Index,2015-08-27,,1926.17,LBUSTRUU Index
707,LBUSTRUU Index,2015-08-28,,1924.58,LBUSTRUU Index
708,LBUSTRUU Index,2015-08-29,,,LBUSTRUU Index
709,LBUSTRUU Index,2015-08-30,,,LBUSTRUU Index
710,LBUSTRUU Index,2015-08-31,,1923.42,LBUSTRUU Index
711,LBUSTRUU Index,2015-09-01,,1925.13,LBUSTRUU Index
712,LBUSTRUU Index,2015-09-02,,1923.09,LBUSTRUU Index
713,LBUSTRUU Index,2015-09-03,,1926.28,LBUSTRUU Index
714,LBUSTRUU Index,2015-09-04,,1929.86,LBUSTRUU Index
715,LBUSTRUU Index,2015-09-05,,,LBUSTRUU Index
716,LBUSTRUU Index,2015-09-06,,,LBUSTRUU Index
717,LBUSTRUU Index,2015-09-07,,,LBUSTRUU Index
718,LBUSTRUU Index,2015-09-08,,1924.73,LBUSTRUU Index
719,LBUSTRUU Index,2015-09-09,,1927.57,LBUSTRUU Index
720,LBUSTRUU Index,2015-09-10,,1924.28,LBUSTRUU Index
721,LBUSTRUU Index,2015-09-11,,1927.61,LBUSTRUU Index
722,LBUSTRUU Index,2015-09-12,,,LBUSTRUU Index
723,LBUSTRUU Index,2015-09-13,,,LBUSTRUU Index
724,LBUSTRUU Index,2015-09-14,,1927.8,LBUSTRUU Index
725,LBUSTRUU Index,2015-09-15,,1918.23,LBUSTRUU Index
726,LBUSTRUU Index,2015-09-16,,1917.21,LBUSTRUU Index
727,LBUSTRUU Index,2015-09-17,,1926.62,LBUSTRUU Index
728,LBUSTRUU Index,2015-09-18,,1934.26,LBUSTRUU Index
729,LBUSTRUU Index,2015-09-19,,,LBUSTRUU Index
730,LBUSTRUU Index,2015-09-20,,,LBUSTRUU Index
731,LBUSTRUU Index,2015-09-21,,1926.41,LBUSTRUU Index
732,LBUSTRUU Index,2015-09-22,,1933.77,LBUSTRUU Index
733,LBUSTRUU Index,2015-09-23,,1932.32,LBUSTRUU Index
734,LBUSTRUU Index,2015-09-24,,1933.78,LBUSTRUU Index
735,LBUSTRUU Index,2015-09-25,,1929.59,LBUSTRUU Index
736,LBUSTRUU Index,2015-09-26,,,LBUSTRUU Index
737,LBUSTRUU Index,2015-09-27,,,LBUSTRUU Index
738,LBUSTRUU Index,2015-09-28,,1934.72,LBUSTRUU Index
739,LBUSTRUU Index,2015-09-29,,1936.71,LBUSTRUU Index
740,LBUSTRUU Index,2015-09-30,,1936.43,LBUSTRUU Index
741,LBUSTRUU Index,2015-10-01,,1937.67,LBUSTRUU Index
742,LBUSTRUU Index,2015-10-02,,1942.76,LBUSTRUU Index
743,LBUSTRUU Index,2015-10-03,,,LBUSTRUU Index
744,LBUSTRUU Index,2015-10-04,,,LBUSTRUU Index
745,LBUSTRUU Index,2015-10-05,,1938.2,LBUSTRUU Index
746,LBUSTRUU Index,2015-10-06,,1941.08,LBUSTRUU Index
747,LBUSTRUU Index,2015-10-07,,1940.33,LBUSTRUU Index
748,LBUSTRUU Index,2015-10-08,,1936.25,LBUSTRUU Index
749,LBUSTRUU Index,2015-10-09,,1937.49,LBUSTRUU Index
750,LBUSTRUU Index,2015-10-10,,,LBUSTRUU Index
751,LBUSTRUU Index,2015-10-11,,,LBUSTRUU Index
752,LBUSTRUU Index,2015-10-12,,,LBUSTRUU Index
753,LBUSTRUU Index,2015-10-13,,1941.21,LBUSTRUU Index
754,LBUSTRUU Index,2015-10-14,,1948.2,LBUSTRUU Index
755,LBUSTRUU Index,2015-10-15,,1944.43,LBUSTRUU Index
756,LBUSTRUU Index,2015-10-16,,1944.74,LBUSTRUU Index
757,LBUSTRUU Index,2015-10-17,,,LBUSTRUU Index
758,LBUSTRUU Index,2015-10-18,,,LBUSTRUU Index
759,LBUSTRUU Index,2015-10-19,,1944.64,LBUSTRUU Index
760,LBUSTRUU Index,2015-10-20,,1940.97,LBUSTRUU Index
761,LBUSTRUU Index,2015-10-21,,1945.17,LBUSTRUU Index
762,LBUSTRUU Index,2015-10-22,,1947.13,LBUSTRUU Index
763,LBUSTRUU Index,2015-10-23,,1942.98,LBUSTRUU Index
764,LBUSTRUU Index,2015-10-24,,,LBUSTRUU Index
765,LBUSTRUU Index,2015-10-25,,,LBUSTRUU Index
766,LBUSTRUU Index,2015-10-26,,1945.84,LBUSTRUU Index
767,LBUSTRUU Index,2015-10-27,,1948.21,LBUSTRUU Index
768,LBUSTRUU Index,2015-10-28,,1942.15,LBUSTRUU Index
769,LBUSTRUU Index,2015-10-29,,1934.59,LBUSTRUU Index
770,LBUSTRUU Index,2015-10-30,,1936.76,LBUSTRUU Index
771,LBUSTRUU Index,2015-10-31,,,LBUSTRUU Index
772,LBUSTRUU Index,2015-11-01,,,LBUSTRUU Index
773,LBUSTRUU Index,2015-11-02,,1934.63,LBUSTRUU Index
774,LBUSTRUU Index,2015-11-03,,1931.73,LBUSTRUU Index
775,LBUSTRUU Index,2015-11-04,,1930.3,LBUSTRUU Index
776,LBUSTRUU Index,2015-11-05,,1929.33,LBUSTRUU Index
